Unnamed: 0,variable,file,level1,value1,level2,value2,level3,value3,level4,value4,level5,value5,code,size
591,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Services by practitioner other than physician,200.0,not,not,not,not,200,403944000
592,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Services by practitioner other than physician,200.0,not,not,not,not,200,403944000
593,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,"Combined hospital room and services (310, 320)",330.0,not,not,not,not,330,25765080
594,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,"Combined hospital room and services (310, 320)",330.0,not,not,not,not,330,25765080
595,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Services by medical professionals other than physician,410.0,not,not,not,not,410,50717000
596,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Services by medical professionals other than physician,410.0,not,not,not,not,410,50717000
597,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Prescribed medicines or drugs,620.0,not,not,not,not,620,0
598,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Prescribed medicines or drugs,620.0,not,not,not,not,620,0
599,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Purchase of medical or surgical equipment for general use,660.0,not,not,not,not,660,0
600,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Purchase of medical or surgical equipment for general use,660.0,not,not,not,not,660,0
601,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Purchase of supportive or convalescent equipment,640.0,not,not,not,not,640,0
602,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Purchase of supportive or convalescent equipment,640.0,not,not,not,not,640,0
603,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Rental of medical or surgical equipment for general use,650.0,not,not,not,not,650,0
604,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Rental of medical or surgical equipment for general use,650.0,not,not,not,not,650,0
605,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Rental of supportive or convalescent equipment,630.0,not,not,not,not,630,83328840
606,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Rental of supportive or convalescent equipment,630.0,not,not,not,not,630,83328840
607,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Adult daycare centers,710.0,not,not,not,not,710,0
608,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Adult daycare centers,710.0,not,not,not,not,710,0
609,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,"Care for invalids, convalescents, handicapped, or elderly persons at home",700.0,not,not,not,not,700,494216800
610,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,"Care for invalids, convalescents, handicapped, or elderly persons at home",700.0,not,not,not,not,700,494216800
611,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Combined medical care services (510-530),540.0,not,not,not,not,540,0
612,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Combined medical care services (510-530),540.0,not,not,not,not,540,0
613,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Combined medicine and medical supplies (610-660),670.0,not,not,not,not,670,135608000
614,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Combined medicine and medical supplies (610-660),670.0,not,not,not,not,670,135608000
615,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,"Eye care combinations (110, 120)",130.0,not,not,not,not,130,8309080
616,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,"Eye care combinations (110, 120)",130.0,not,not,not,not,130,8309080
617,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,"Eye examinations, treatment or eye surgery",110.0,not,not,not,not,110,19487160
618,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,"Eye examinations, treatment or eye surgery",110.0,not,not,not,not,110,19487160
619,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Hearing Aids,610.0,not,not,not,not,610,0
620,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Hearing Aids,610.0,not,not,not,not,610,0
621,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Hospital room or hospital services,330.0,not,not,not,not,330,25765080
622,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Hospital room or hospital services,330.0,not,not,not,not,330,25765080
623,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Other medical care and services,530.0,not,not,not,not,530,70102040
624,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Other medical care and services,530.0,not,not,not,not,530,70102040
625,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Prescription drugs,620.0,not,not,not,not,620,0
626,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Prescription drugs,620.0,not,not,not,not,620,0
627,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Purchase or rental of medical or surgical equipment for general use,655.0,not,not,not,not,655,0
628,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Purchase or rental of medical or surgical equipment for general use,655.0,not,not,not,not,655,0
629,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,Purchase or rental of supportive or rehabilitative equipment,635.0,not,not,not,not,635,0
630,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,Purchase or rental of supportive or rehabilitative equipment,635.0,not,not,not,not,635,0
631,MEDRCARY,MDC,Health Care,3,Payments for Medical Expenses,50,"Services by medical professionals other than physician, both inside and outside the home",410.0,not,not,not,not,410,50717000
632,MEDRCARY,MDC,Health Care,3,Reimbursements for Medical Expenses,50,"Services by medical professionals other than physician, both inside and outside the home",410.0,not,not,not,not,410,50717000
633,MISCCODE,MIS,"Clothing, Fabric, and Acc",4,Sewing Materials,5,Other sewing materials,430.0,not,not,not,not,455,105883960
634,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Other sewing materials,455.0,not,not,not,not,455,105883960
635,MISCCODE,MIS,"Clothing, Fabric, and Acc",4,Sewing Materials,5,Sewing notions,420.0,not,not,not,not,450,4105850400
636,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Sewing notions,450.0,not,not,not,not,450,4105850400
637,MISCCODE,MIS,Other,4,Miscellaneous Expenses - Contributions,10,Alimony,120.0,not,not,not,not,310,300127120
638,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Alimony,310.0,not,not,not,not,310,300127120
639,MISCCODE,MIS,Other,4,Miscellaneous Expenses - Contributions,10,Child Support,110.0,not,not,not,not,320,2599237120
640,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Child Support,320.0,not,not,not,not,320,2599237120
641,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Computer information services,280.0,not,not,not,not,280,2016045920
642,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Money given to non-CU members, charities, and other organizations",270.0,not,not,not,not,270,695244600
643,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Hobbies,340.0,not,not,not,not,340,450457840
644,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Babysitting or other childcare in your own home,190.0,not,not,not,not,190,1306288000
645,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined pets/pet supplies/mediccine for pets, pet services, and veterinarian expenses (240, 250, 260)",265.0,not,not,not,not,265,274238960
646,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined TV computer games/computer game software, hand help computer games/computer board games, toys/games, and hobbies (290, 300, 330, 340)",345.0,not,not,not,not,345,358772400
647,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Hand held computer games and computer board games,300.0,not,not,not,not,300,27171862800
648,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Legal fees (excl. real estate closing expenses),150.0,not,not,not,not,150,16758840000
649,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Moving, storage and freight express",230.0,not,not,not,not,230,1436727200
650,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,TV Computer games and computer game software,290.0,not,not,not,not,290,513476320
651,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Babysitting, nanny services, or other child care in someone else’s home",220.0,not,not,not,not,220,2596114400
652,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Catered affairs,130.0,not,not,not,not,130,2491089640
653,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Video or computer hardware, software, Game boys, or accessories",290.0,not,not,not,not,290,513476320
654,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Adult day care centers,350.0,not,not,not,not,350,9007937400
655,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Care for invalids, convalescents, handicapped or elderly persons in your own home",200.0,not,not,not,not,200,31538769600
656,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined TV computer games/computer game software, toys/games, and hobbies (290, 330, 340)",345.0,not,not,not,not,345,358772400
657,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined TV computer games/computer game software, toys/games, and hobbies (330, 340)",345.0,not,not,not,not,345,358772400
658,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Babysitting, nanny services, or other child care in your home",190.0,not,not,not,not,190,1306288000
659,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined toys/games, arts and craft kits, sewing materials for the home, sewing materials for making clothes, sewing notions, and other sewing materials (330, 340, 440, 445, 450, and 455)",345.0,not,not,not,not,345,358772400
660,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Sewing materials for making clothes,445.0,not,not,not,not,445,203810000
661,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Sewing materials for making slipcovers, curtains, etc. or for handiwork in the home, including yarn",440.0,not,not,not,not,440,726035200
662,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined food and beverages for catered affairs/live entertainment/rental of party supplies (130, 410, 420)",435.0,not,not,not,not,435,436790460
663,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Food and beverages for catered affairs,130.0,not,not,not,not,130,2491089640
664,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Live entertainment for catered affairs,410.0,not,not,not,not,410,273947240
665,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Accounting fees,160.0,not,not,not,not,160,4992400640
666,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Arrangement of live entertainment for special occasions for catered affairs,410.0,not,not,not,not,410,273947240
667,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Arts and Crafts kit,340.0,not,not,not,not,340,450457840
668,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Babysitting, nanny services, or other child care inside or outside of your home",225.0,not,not,not,not,225,2047445100
669,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Catering,130.0,not,not,not,not,130,2491089640
670,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined food and beverages for catered affairs/arrangement of live entertainment for special occasions/rental of party supplies (130, 410, 420)",435.0,not,not,not,not,435,436790460
671,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined funeral and cemetery expenses (100, 110)",120.0,not,not,not,not,120,8349411360
672,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined pets/pet supplies/medicine for pets, pet services, and veterinarian expenses (240, 250, 260)",265.0,not,not,not,not,265,274238960
673,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Combined toys/games, arts and crafts kits, sewing, knitting, or quilting materials and items (330, 340, 460)",345.0,not,not,not,not,345,358772400
674,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Fresh flowers or potted plants,140.0,not,not,not,not,140,3301765600
675,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Funerals, burials or cremation",100.0,not,not,not,not,100,26085161200
676,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Gardening or lawn care services,170.0,not,not,not,not,170,1870650760
677,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Home Security System Service Fees,370.0,not,not,not,not,370,513901880
678,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Housekeeping services,180.0,not,not,not,not,180,3947003280
679,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Lotteries and games of chance,390.0,not,not,not,not,390,442745160
680,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Moving, storage, or freight",230.0,not,not,not,not,230,1436727200
681,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Occupational Expenses,380.0,not,not,not,not,380,716388160
682,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Other home services and small repair jobs around the house not previously reported,210.0,not,not,not,not,210,1094651880
683,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Pet services,250.0,not,not,not,not,250,14108986000
684,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Pets, pet supplies and medicine for pets",240.0,not,not,not,not,240,3448907520
685,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Professional Photography Fees,360.0,not,not,not,not,360,1111194720
686,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Purchase or upkeep of cemetery lots or vaults,110.0,not,not,not,not,110,2175873040
687,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Rental of party supplies for catered affairs,420.0,not,not,not,not,420,644244720
688,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Services of lawyers or other legal professionals,150.0,not,not,not,not,150,16758840000
689,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,"Sewing, knitting, or quilting materials and items",460.0,not,not,not,not,460,363679680
690,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Stamp and coin collecting,400.0,not,not,not,not,400,20792462400
691,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Toys and games,330.0,not,not,not,not,330,677028000
692,MISCCODE,MIS,Other,4,Miscellaneous Expenses,58,Veterinarian expenses for pets,260.0,not,not,not,not,260,1523425280
693,OWNYF,MOR,Property,494,Home Equity Loans,6,Unimproved land,400.0,not,not,not,not,400,236168000
694,OWNYF,MOR,Property,494,Owned Real Estage Mortages,6,Unimproved land,400.0,not,not,not,not,400,236168000
695,OWNYF,MOR,Property,494,Owned Living Quarters and Real Estate ,7,Unimproved land,400.0,not,not,not,not,400,236168000
696,OWNYF,MOR,Property,494,Home Equity Loans,6,Other property,500.0,not,not,not,not,500,159462000
697,OWNYF,MOR,Property,494,Owned Real Estage Mortages,6,Other property,500.0,not,not,not,not,500,159462000
698,OWNYF,MOR,Property,494,Owned Living Quarters and Real Estate ,7,Other property,500.0,not,not,not,not,500,159462000
699,OWNYF,MOR,Property,494,Utilities and Services on Property,42,Vacation home or recreational property,2.0,not,not,not,not,300,165062400
700,OWNYF,MOR,Other,4,Insurance other Than Health,12,Vacation home or recreational property,2.0,not,not,not,not,300,165062400
701,OWNYB,OPB,Property,494,Home Equity Loans,6,Unimproved land,400.0,not,not,not,not,400,0
702,OWNYB,OPB,Property,494,Owned Real Estage Mortages,6,Unimproved land,400.0,not,not,not,not,400,0
703,OWNYB,OPB,Property,494,Owned Living Quarters and Real Estate ,7,Unimproved land,400.0,not,not,not,not,400,0
704,OWNYB,OPB,Property,494,Utilities and Services on Property,42,Vacation home or recreational property,2.0,not,not,not,not,300,0
705,OWNYB,OPB,Other,4,Insurance other Than Health,12,Vacation home or recreational property,2.0,not,not,not,not,300,0
706,OWNYH,OPH,Property,494,Home Equity Loans,6,Unimproved land,400.0,not,not,not,not,400,68976000
707,OWNYH,OPH,Property,494,Owned Real Estage Mortages,6,Unimproved land,400.0,not,not,not,not,400,68976000
708,OWNYH,OPH,Property,494,Owned Living Quarters and Real Estate ,7,Unimproved land,400.0,not,not,not,not,400,68976000
709,OWNYH,OPH,Property,494,Home Equity Loans,6,Other property,500.0,not,not,not,not,500,0
710,OWNYH,OPH,Property,494,Owned Real Estage Mortages,6,Other property,500.0,not,not,not,not,500,0
711,OWNYH,OPH,Property,494,Owned Living Quarters and Real Estate ,7,Other property,500.0,not,not,not,not,500,0
712,OWNYH,OPH,Property,494,Utilities and Services on Property,42,Vacation home or recreational property,2.0,not,not,not,not,300,227684400
713,OWNYH,OPH,Other,4,Insurance other Than Health,12,Vacation home or recreational property,2.0,not,not,not,not,300,227684400
714,OWNYI,OPI,Property,494,Home Equity Loans,6,Unimproved land,400.0,not,not,not,not,400,910012800
715,OWNYI,OPI,Property,494,Owned Real Estage Mortages,6,Unimproved land,400.0,not,not,not,not,400,910012800
716,OWNYI,OPI,Property,494,Owned Living Quarters and Real Estate ,7,Unimproved land,400.0,not,not,not,not,400,910012800
717,OWNYI,OPI,Property,494,Home Equity Loans,6,Other property,500.0,not,not,not,not,500,828856000
718,OWNYI,OPI,Property,494,Owned Real Estage Mortages,6,Other property,500.0,not,not,not,not,500,828856000
719,OWNYI,OPI,Property,494,Owned Living Quarters and Real Estate ,7,Other property,500.0,not,not,not,not,500,828856000
720,OWNYI,OPI,Property,494,Utilities and Services on Property,42,Vacation home or recreational property,2.0,not,not,not,not,300,1232748000
721,OWNYI,OPI,Other,4,Insurance other Than Health,12,Vacation home or recreational property,2.0,not,not,not,not,300,1232748000
722,VEHICYB,OVB,Property,494,Vehicles,12,Automobile,100.0,not,not,not,not,100,30668800
723,VEHICYB,OVB,Vehicles,5,Rented and Leased Vehicles,3,Automobile,100.0,not,not,not,not,100,30668800
724,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Automobile,100.0,not,not,not,not,100,30668800
725,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Automobile,100.0,not,not,not,not,100,30668800
726,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Automobile,100.0,not,not,not,not,100,30668800
727,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Automobile,100.0,not,not,not,not,100,30668800
728,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Automobile,100.0,not,not,not,not,100,30668800
729,VEHICYB,OVB,Property,494,Vehicles,12,Truck or Van,110.0,not,not,not,not,110,0
730,VEHICYB,OVB,Vehicles,5,Rented and Leased Vehicles,3,Truck or Van,110.0,not,not,not,not,110,0
731,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Truck or Van,110.0,not,not,not,not,110,0
732,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Truck or Van,110.0,not,not,not,not,110,0
733,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Truck or Van,110.0,not,not,not,not,110,0
734,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Truck or Van,110.0,not,not,not,not,110,0
735,VEHICYB,OVB,Property,494,Vehicles,12,"Boat, with motor",160.0,not,not,not,not,160,0
736,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Boat, with motor",160.0,not,not,not,not,160,0
737,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Boat, with motor",160.0,not,not,not,not,160,0
738,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Boat, with motor",160.0,not,not,not,not,160,0
739,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Boat, with motor",160.0,not,not,not,not,160,0
740,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,"Boat, with motor",160.0,not,not,not,not,160,0
741,VEHICYB,OVB,Property,494,Vehicles,12,"Automobile, truck, van, minivan, or SUV",105.0,not,not,not,not,105,0
742,VEHICYB,OVB,Vehicles,5,Rented and Leased Vehicles,3,"Automobile, truck, van, minivan, or SUV",105.0,not,not,not,not,105,0
743,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Automobile, truck, van, minivan, or SUV",105.0,not,not,not,not,105,0
744,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Automobile, truck, van, minivan, or SUV",105.0,not,not,not,not,105,0
745,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Boat, without motor",170.0,not,not,not,not,170,0
746,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Boat, without motor",170.0,not,not,not,not,170,0
747,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Boat, without motor",170.0,not,not,not,not,170,0
748,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Boat, without motor",170.0,not,not,not,not,170,0
749,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,"Boat, without motor",170.0,not,not,not,not,170,0
750,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Motor Home,120.0,not,not,not,not,120,0
751,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Motor Home,120.0,not,not,not,not,120,0
752,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Motor Home,120.0,not,not,not,not,120,0
753,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Motor Home,120.0,not,not,not,not,120,0
754,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Motorcycle, motor scooter, moped, etc.",150.0,not,not,not,not,150,50680800
755,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,"Motorcycle, motor scooter, moped, etc.",150.0,not,not,not,not,150,50680800
756,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Motorcycle, motor scooter, moped, etc.",150.0,not,not,not,not,150,50680800
757,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,"Motorcycle, motor scooter, moped, etc.",150.0,not,not,not,not,150,50680800
758,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,"Motorcycle, motor scooter, moped, etc.",150.0,not,not,not,not,150,50680800
759,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Other Attachable Type Camper,140.0,not,not,not,not,140,0
760,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Other Attachable Type Camper,140.0,not,not,not,not,140,0
761,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Other Attachable Type Camper,140.0,not,not,not,not,140,0
762,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Other Attachable Type Camper,140.0,not,not,not,not,140,0
763,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Other vehicle,200.0,not,not,not,not,200,57716800
764,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Other vehicle,200.0,not,not,not,not,200,57716800
765,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Other vehicle,200.0,not,not,not,not,200,57716800
766,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Other vehicle,200.0,not,not,not,not,200,57716800
767,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Other vehicle,200.0,not,not,not,not,200,57716800
768,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Trailer (other than camper type),180.0,not,not,not,not,180,46775520
769,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Trailer (other than camper type),180.0,not,not,not,not,180,46775520
770,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Trailer (other than camper type),180.0,not,not,not,not,180,46775520
771,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Trailer (other than camper type),180.0,not,not,not,not,180,46775520
772,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Trailer (other than camper type),180.0,not,not,not,not,180,46775520
773,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Trailer Type Camper,130.0,not,not,not,not,130,21831680
774,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Trailer Type Camper,130.0,not,not,not,not,130,21831680
775,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Trailer Type Camper,130.0,not,not,not,not,130,21831680
776,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Trailer Type Camper,130.0,not,not,not,not,130,21831680
777,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Trailer Type Camper,130.0,not,not,not,not,130,21831680
778,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Motorized Camper-Coach,120.0,not,not,not,not,120,0
779,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Motorized Camper-Coach,120.0,not,not,not,not,120,0
780,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Motorized Camper-Coach,120.0,not,not,not,not,120,0
781,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Private plane,190.0,not,not,not,not,190,0
782,VEHICYB,OVB,Vehicles,5,Owned Vehicles,23,Private plane,190.0,not,not,not,not,190,0
783,VEHICYB,OVB,Vehicles,5,Vehicle Expenses - Maintenance,9,Private plane,190.0,not,not,not,not,190,0
784,VEHICYB,OVB,Vehicles,5,Owned Vehicle Detailed,23,Private aircraft,190.0,not,not,not,not,190,0
888,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Automobile service clubs,830.0,not,not,not,not,830,194236600
889,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Compact discs, tapes, videos, or records purchased from a mail-order club.",300.0,not,not,not,not,300,9193582800
890,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Country clubs, health clubs, swimming pools, tennis clubs, social, or other recreational organizations",800.0,not,not,not,not,800,4586233600
891,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Magazines or periodical subscriptions,400.0,not,not,not,not,400,7650579200
892,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Newspaper delivery,100.0,not,not,not,not,100,19401222800
893,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Reference books not in sets,900.0,not,not,not,not,900,1467831600
894,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Global positioning services, or GPS, such as OnStar.",910.0,not,not,not,not,910,0
895,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Encyclopedias or other sets of reference books,700.0,not,not,not,not,700,2645269200
896,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Shopping club membership fees,840.0,not,not,not,not,840,64639680
897,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Services that use Global Positioning System or GPS, such as OnStar (not already reported)",910.0,not,not,not,not,910,0
898,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Encyclopedias or other reference books,700.0,not,not,not,not,700,2645269200
899,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Film processing or the printing of digital photography,310.0,not,not,not,not,310,76387720
900,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Applications, games, or ringtones for a cellphone or mobile device not already reported",400.0,not,not,not,not,400,7650579200
901,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Books or digital books not purchased through a book club; does not include school books or reference books,210.0,not,not,not,not,210,428815800
902,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,Books purchased from a book club,200.0,not,not,not,not,200,13942759200
903,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Civic, service, or fraternal organizations",810.0,not,not,not,not,810,0
904,S17CODEA,SUB,Other,4,"Subscriptions,Books, Entertainment Expenses",49,"Combined expense for purchasing or renting music files, CDs, records, video files, Blu-Ray discs, DVDs; or streaming video subscriptions; or applications, games, or ringtones for a cellphone or mobile device (320, 340, 350, 360, 400)",405.0,not,not,not,not,405,0
